ID,Host,Lifecycle Stage,Created At,Response
b98faf6a-8324-48b8-a3f1-07905fd31bbe,san-vicente.citizenlab.co,churned,2019-12-11T16:49:18.376354,b98faf6a-8324-48b8-a3f1-07905fd31bbe,SocketError: Failed to open TCP connection to san-vicente.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
286b8c23-8d29-430c-a9b6-796e2f7b3999,caimanespelambres.citizenlab.co,churned,2021-02-21T16:00:55.016208,286b8c23-8d29-430c-a9b6-796e2f7b3999,SocketError: Failed to open TCP connection to caimanespelambres.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
d8f0f30c-439c-49b0-9f82-32bef8a0d6ae,digitalrd.citizenlab.co,churned,2021-02-18T22:47:51.733823,d8f0f30c-439c-49b0-9f82-32bef8a0d6ae,SocketError: Failed to open TCP connection to digitalrd.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
4294d645-2f67-46ee-ac1e-b3885d0daf1b,participacionambiental.citizenlab.co,churned,2020-05-11T18:21:30.930301,4294d645-2f67-46ee-ac1e-b3885d0daf1b,SocketError: Failed to open TCP connection to participacionambiental.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
0d44a552-6904-4c57-b42f-5d28b49bafde,vinadelmarparticipa.citizenlab.co,demo,2022-08-22T15:34:11.391395,0d44a552-6904-4c57-b42f-5d28b49bafde,SocketError: Failed to open TCP connection to vinadelmarparticipa.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
c2346bf1-7fec-4e3a-9536-6c886bfe8d1c,minvu.citizenlab.co,churned,2020-10-07T16:04:11.520639,c2346bf1-7fec-4e3a-9536-6c886bfe8d1c,SocketError: Failed to open TCP connection to minvu.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
20830e34-f7b6-4284-8a31-698712906275,statkraftparticipa.citizenlab.co,churned,2020-10-07T14:37:42.113314,20830e34-f7b6-4284-8a31-698712906275,SocketError: Failed to open TCP connection to statkraftparticipa.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
f7378e4a-695d-41da-bf3c-2e49110203c9,girlsrights.citizenlab.co,churned,2020-07-03T08:58:25.737558,f7378e4a-695d-41da-bf3c-2e49110203c9,SocketError: Failed to open TCP connection to girlsrights.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
1ec0d9e1-2672-49d4-97f2-6f8fb4ce0899,derechoshumanoslocales.cl,churned,2020-10-07T15:55:51.533092,1ec0d9e1-2672-49d4-97f2-6f8fb4ce0899,SocketError: Failed to open TCP connection to derechoshumanoslocales.cl:443 (getaddrinfo: nodename nor servname provided, or not known)
dad59814-875e-42d3-aed6-f43594522cd6,jerico.amigo.community,churned,2020-08-11T10:08:27.963626,dad59814-875e-42d3-aed6-f43594522cd6,SocketError: Failed to open TCP connection to jerico.amigo.community:443 (getaddrinfo: nodename nor servname provided, or not known)
0b8cee85-36b5-4033-9a25-36e0393d3914,participacion.cecrea.cl,churned,2020-09-29T16:31:18.211694,0b8cee85-36b5-4033-9a25-36e0393d3914,SocketError: Failed to open TCP connection to participacion.cecrea.cl:443 (getaddrinfo: nodename nor servname provided, or not known)
2e70a1ad-e886-4566-95c1-59f5168e332c,tppcoronel.cl,churned,2020-09-29T16:33:45.794017,2e70a1ad-e886-4566-95c1-59f5168e332c,SocketError: Failed to open TCP connection to tppcoronel.cl:443 (getaddrinfo: nodename nor servname provided, or not known)
c30d1842-6891-4a53-bea8-d587e86f0b12,debatenuevaconstitucion.citizenlab.co,churned,2022-07-27T11:32:48.041525,c30d1842-6891-4a53-bea8-d587e86f0b12,SocketError: Failed to open TCP connection to debatenuevaconstitucion.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
506b3503-ff32-40d0-b0d6-78c392b2bf01,dialogaciudadcndu.citizenlab.co,churned,2021-06-21T17:35:05.35568,506b3503-ff32-40d0-b0d6-78c392b2bf01,SocketError: Failed to open TCP connection to dialogaciudadcndu.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
edca4fd7-56cc-47cb-852d-ad7d5e7a27c2,corrientes2030demo.citizenlab.co,demo,2021-10-26T21:13:34.117257,edca4fd7-56cc-47cb-852d-ad7d5e7a27c2,SocketError: Failed to open TCP connection to corrientes2030demo.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
c5c74b0a-beab-4082-b9f7-d04c04efba3b,demoacciona.citizenlab.co,demo,2022-02-09T10:35:19.128994,c5c74b0a-beab-4082-b9f7-d04c04efba3b,SocketError: Failed to open TCP connection to demoacciona.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
2d6c4945-3729-4ba6-aabe-8d882075eeff,demoislademaipo.citizenlab.co,demo,2022-02-14T11:55:14.382248,2d6c4945-3729-4ba6-aabe-8d882075eeff,SocketError: Failed to open TCP connection to demoislademaipo.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
17656d04-b01f-4887-bc6f-20ebd75f8e58,goreantofagastademo.citizenlab.co,demo,2022-11-29T09:12:06.081385,17656d04-b01f-4887-bc6f-20ebd75f8e58,SocketError: Failed to open TCP connection to goreantofagastademo.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
76739b32-deac-40ff-b1fe-1c660f0b8ace,iquiqueparticipa.citizenlab.co,demo,2022-06-30T22:27:22.729708,76739b32-deac-40ff-b1fe-1c660f0b8ace,SocketError: Failed to open TCP connection to iquiqueparticipa.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
a564c71b-e677-403c-ab35-ee89dbea67bb,argentinaparticipa.citizenlab.co,demo,2021-05-02T15:17:01.326614,a564c71b-e677-403c-ab35-ee89dbea67bb,SocketError: Failed to open TCP connection to argentinaparticipa.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
5b0092b0-8845-40b0-a8f6-ee176aa12c50,prc-demo.citizenlab.co,demo,2021-05-02T15:33:11.578608,5b0092b0-8845-40b0-a8f6-ee176aa12c50,SocketError: Failed to open TCP connection to prc-demo.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
1c786182-a9e0-4327-85f8-75b4d5264400,tenemosquehablardechile.citizenlab.co,demo,2022-02-09T09:27:43.554012,1c786182-a9e0-4327-85f8-75b4d5264400,SocketError: Failed to open TCP connection to tenemosquehablardechile.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
beaee1ce-a6fa-428f-9988-15cf658daf9e,demoestacioncentral.citizenlab.co,demo,2022-02-09T10:28:55.934284,beaee1ce-a6fa-428f-9988-15cf658daf9e,SocketError: Failed to open TCP connection to demoestacioncentral.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
ecc14c04-e904-42c4-9e6d-b9c7c10fffc7,medellindemo.citizenlab.co,demo,2022-03-09T14:49:02.850652,ecc14c04-e904-42c4-9e6d-b9c7c10fffc7,SocketError: Failed to open TCP connection to medellindemo.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
a420a6cf-8824-468c-a179-8ca91a2465f9,san-ramon.citizenlab.co,demo,2020-11-04T16:47:28.079144,a420a6cf-8824-468c-a179-8ca91a2465f9,SocketError: Failed to open TCP connection to san-ramon.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
d07dfe74-05e2-46fe-a909-24102f2a75c8,demomaipuparticipa.citizenlab.co,demo,2022-10-11T11:45:46.995167,d07dfe74-05e2-46fe-a909-24102f2a75c8,SocketError: Failed to open TCP connection to demomaipuparticipa.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
c5265192-3591-459c-a317-33656b11f611,demomimunicipio.citizenlab.co,demo,2022-06-21T13:44:54.707911,c5265192-3591-459c-a317-33656b11f611,SocketError: Failed to open TCP connection to demomimunicipio.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
b99a9ac8-6d10-416b-ba71-82d1e318e51d,mexico2-demo.citizenlab.co,demo,2021-12-15T09:21:31.769653,b99a9ac8-6d10-416b-ba71-82d1e318e51d,SocketError: Failed to open TCP connection to mexico2-demo.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
3f167863-0f13-40a9-a07a-c39bbdfa9012,barilocheparticipa.citizenlab.co,demo,2022-02-02T15:45:51.86821,3f167863-0f13-40a9-a07a-c39bbdfa9012,SocketError: Failed to open TCP connection to barilocheparticipa.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
23d44b92-49de-4229-a917-1ee8fcb82e36,democolbun.citizenlab.co,demo,2022-03-09T09:15:20.48104,23d44b92-49de-4229-a917-1ee8fcb82e36,SocketError: Failed to open TCP connection to democolbun.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
9397b70f-ecbf-41ba-ab81-1ec3e6743d6b,mintransporte.citizenlab.co,demo,2022-10-17T10:05:46.985542,9397b70f-ecbf-41ba-ab81-1ec3e6743d6b,SocketError: Failed to open TCP connection to mintransporte.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
9af1bad3-db8f-4cb1-980c-3481a8bcc267,jd-pantanal.citizenlab.co,demo,2022-08-07T14:32:27.757785,9af1bad3-db8f-4cb1-980c-3481a8bcc267,SocketError: Failed to open TCP connection to jd-pantanal.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
2c6a7a96-d80a-4135-99f5-57508733d37f,fortalezacruzada.citizenlab.co,demo,2021-09-15T18:36:43.40947,2c6a7a96-d80a-4135-99f5-57508733d37f,SocketError: Failed to open TCP connection to fortalezacruzada.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
39f085d7-07f1-41e8-849b-c92c9d198600,sanpedrodecide-demo.citizenlab.co,demo,2021-12-15T08:30:44.784469,39f085d7-07f1-41e8-849b-c92c9d198600,SocketError: Failed to open TCP connection to sanpedrodecide-demo.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
c4b36ee7-265f-4fc1-8eb0-d9442ab45583,reconstruccionhonduras.citizenlab.co,demo,2021-12-30T05:06:53.722074,c4b36ee7-265f-4fc1-8eb0-d9442ab45583,SocketError: Failed to open TCP connection to reconstruccionhonduras.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
591765c5-6e9c-4e76-8265-3d60bd663536,lautaroparticipa.citizenlab.co,demo,2021-09-23T10:33:59.177046,591765c5-6e9c-4e76-8265-3d60bd663536,SocketError: Failed to open TCP connection to lautaroparticipa.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
96f73d84-7294-474f-ab04-5e5200b9ea6a,puertovaras.citizenlab.co,demo,2022-02-25T12:23:49.858344,96f73d84-7294-474f-ab04-5e5200b9ea6a,SocketError: Failed to open TCP connection to puertovaras.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
2703cf97-8c9c-48af-963b-f68f21c26275,ejealamedaprovidencia.citizenlab.co,demo,2022-12-23T10:35:26.77435,2703cf97-8c9c-48af-963b-f68f21c26275,SocketError: Failed to open TCP connection to ejealamedaprovidencia.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
035c4fe1-55ca-4ab6-a765-ffcb0c0c53ea,tumunicipio.citizenlab.co,demo,2021-02-23T19:20:13.191893,035c4fe1-55ca-4ab6-a765-ffcb0c0c53ea,SocketError: Failed to open TCP connection to tumunicipio.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
4b5a926e-f50f-4051-9014-950cd59ec356,municolinademo.citizenlab.co,demo,2022-02-28T15:36:44.064937,4b5a926e-f50f-4051-9014-950cd59ec356,SocketError: Failed to open TCP connection to municolinademo.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
4b28fa98-7744-4dc4-ab0c-8268c3761eec,demominsal.citizenlab.co,demo,2022-11-02T11:36:41.740577,4b28fa98-7744-4dc4-ab0c-8268c3761eec,SocketError: Failed to open TCP connection to demominsal.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
72bf60f0-43f4-440d-aab5-2dc2c2237321,participaconserviu.citizenlab.co,demo,2022-10-19T12:59:19.745587,72bf60f0-43f4-440d-aab5-2dc2c2237321,SocketError: Failed to open TCP connection to participaconserviu.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
80a2301f-0f8a-476c-8d47-dd6c8f942421,maipuparticipa.citizenlab.co,demo,2022-02-09T10:34:28.829309,80a2301f-0f8a-476c-8d47-dd6c8f942421,SocketError: Failed to open TCP connection to maipuparticipa.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
9597e2a1-a8dd-41cc-91d8-2c8a480769c5,santiago.demo.citizenlab.co,demo,2020-01-27T11:26:31.066465,9597e2a1-a8dd-41cc-91d8-2c8a480769c5,SocketError: Failed to open TCP connection to santiago.demo.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
84287eda-0c2f-47f8-a933-71551058d0d6,estrategiaregionaldesarrollomaule.citizenlab.co,demo,2021-09-29T16:19:55.821093,84287eda-0c2f-47f8-a933-71551058d0d6,SocketError: Failed to open TCP connection to estrategiaregionaldesarrollomaule.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
26b6357c-6636-4d41-9c77-9be3177a1af9,nunoaparticipa.citizenlab.co,demo,2022-06-24T16:02:13.013079,26b6357c-6636-4d41-9c77-9be3177a1af9,SocketError: Failed to open TCP connection to nunoaparticipa.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
82aa2078-fd4b-4529-b152-998a2e5e976a,municerronaviademo.citizenlab.co,demo,2022-03-01T10:36:10.596249,82aa2078-fd4b-4529-b152-998a2e5e976a,SocketError: Failed to open TCP connection to municerronaviademo.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
0cb174f0-f501-4fa3-8fbf-f1c7b24a5dc5,democauquenes.citizenlab.co,demo,2022-07-15T09:28:41.524269,0cb174f0-f501-4fa3-8fbf-f1c7b24a5dc5,SocketError: Failed to open TCP connection to democauquenes.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
6618ad24-5c08-417e-9171-1f9906eef23e,demominmineria.citizenlab.co,demo,2022-10-19T11:42:53.018854,6618ad24-5c08-417e-9171-1f9906eef23e,SocketError: Failed to open TCP connection to demominmineria.citizenlab.co:443 (getaddrinfo: nodename nor servname provided, or not known)
